2025-11-30 13:32:14 | INFO     | config.settings      | settings        | setup_logging        | 🚀 Logging initialized - Level: INFO, Format: console
2025-11-30 13:33:33 | WARNING  | config.settings      | settings        | validate_environment | ⚠️ Debug mode is enabled - disable in production
2025-11-30 13:33:33 | INFO     | config.settings      | settings        | <module>             | 💻 System Info: {'platform': 'Linux', 'platform_version': '#18~24.04.1-Ubuntu SMP Sat Jun 28 04:46:03 UTC 2025', 'python_version': '3.12.3', 'cpu_cores': 4, 'memory_total': '15.6 GB', 'disk_usage': '75.4%', 'process_id': 5197}
2025-11-30 13:33:33 | WARNING  | config.settings      | settings        | <module>             | ⚠️ Environment configuration has warnings - check logs above
2025-11-30 13:33:33 | INFO     | config.settings      | settings        | <module>             | 🔧 Available features:
2025-11-30 13:33:33 | INFO     | config.settings      | settings        | <module>             |    • File Upload: True
2025-11-30 13:33:33 | INFO     | config.settings      | settings        | <module>             |    • Project Management: True
2025-11-30 13:33:33 | INFO     | config.settings      | settings        | <module>             |    • Ticket System: True
2025-11-30 13:33:33 | INFO     | config.settings      | settings        | <module>             |    • Real-time Chat: True
2025-11-30 13:33:33 | INFO     | config.settings      | settings        | <module>             | 🎉 Application configuration completed successfully!
2025-11-30 13:33:33 | ERROR    | config.settings      | settings        | error                | Unexpected database error
2025-11-30 13:33:33 | ERROR    | config.settings      | settings        | error                | Database initialization failed
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | setup_logging        | 🚀 Logging initialized - Level: INFO, Format: console
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | setup_logging        | 📁 Log file: logs/chat_system.log
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary | ⚙️ Application: Chat System v2.0.0
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary | 🌍 Environment: development
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary | 🔧 Debug Mode: True
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary | 🚀 Server: 0.0.0.0:8000
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary | 🔐 CORS Origins: 2 configured
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary | 🛡️ Rate Limiting: True
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary | 🤖 AI Enabled: True
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary |    📍 Ollama URL: http://localhost:11434
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary |    🧠 Default Model: llama2
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary |    📚 RAG Enabled: False
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary |    🗃️ Vector Store: False
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary | 💾 Database: sqlite
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary | 📁 Upload Folder: uploads
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary | 📄 Allowed Extensions: 8 file types
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary | 📝 Log Level: INFO
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | log_configuration_summary | 📊 Log Format: console
2025-11-30 13:34:33 | WARNING  | config.settings      | settings        | validate_environment | ⚠️ Debug mode is enabled - disable in production
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | <module>             | 💻 System Info: {'platform': 'Linux', 'platform_version': '#18~24.04.1-Ubuntu SMP Sat Jun 28 04:46:03 UTC 2025', 'python_version': '3.12.3', 'cpu_cores': 4, 'memory_total': '15.6 GB', 'disk_usage': '75.4%', 'process_id': 5244}
2025-11-30 13:34:33 | WARNING  | config.settings      | settings        | <module>             | ⚠️ Environment configuration has warnings - check logs above
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | <module>             | 🔧 Available features:
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | <module>             |    • File Upload: True
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | <module>             |    • Project Management: True
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | <module>             |    • Ticket System: True
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | <module>             |    • Real-time Chat: True
2025-11-30 13:34:33 | INFO     | config.settings      | settings        | <module>             | 🎉 Application configuration completed successfully!
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | setup_logging        | 🚀 Logging initialized - Level: INFO, Format: console
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | setup_logging        | 📁 Log file: logs/chat_system.log
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary | ⚙️ Application: Chat System v2.0.0
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary | 🌍 Environment: development
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary | 🔧 Debug Mode: True
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary | 🚀 Server: 0.0.0.0:8000
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary | 🔐 CORS Origins: 2 configured
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary | 🛡️ Rate Limiting: True
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary | 🤖 AI Enabled: True
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary |    📍 Ollama URL: http://localhost:11434
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary |    🧠 Default Model: llama2
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary |    📚 RAG Enabled: False
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary |    🗃️ Vector Store: False
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary | 💾 Database: sqlite
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary | 📁 Upload Folder: uploads
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary | 📄 Allowed Extensions: 8 file types
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary | 📝 Log Level: INFO
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | log_configuration_summary | 📊 Log Format: console
2025-11-30 13:34:46 | WARNING  | config.settings      | settings        | validate_environment | ⚠️ Debug mode is enabled - disable in production
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | <module>             | 💻 System Info: {'platform': 'Linux', 'platform_version': '#18~24.04.1-Ubuntu SMP Sat Jun 28 04:46:03 UTC 2025', 'python_version': '3.12.3', 'cpu_cores': 4, 'memory_total': '15.6 GB', 'disk_usage': '75.4%', 'process_id': 5249}
2025-11-30 13:34:46 | WARNING  | config.settings      | settings        | <module>             | ⚠️ Environment configuration has warnings - check logs above
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | <module>             | 🔧 Available features:
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | <module>             |    • File Upload: True
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | <module>             |    • Project Management: True
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | <module>             |    • Ticket System: True
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | <module>             |    • Real-time Chat: True
2025-11-30 13:34:46 | INFO     | config.settings      | settings        | <module>             | 🎉 Application configuration completed successfully!
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | setup_logging        | 🚀 Logging initialized - Level: INFO, Format: console
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | setup_logging        | 📁 Log file: logs/chat_system.log
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary | ⚙️ Application: Chat System v2.0.0
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary | 🌍 Environment: development
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary | 🔧 Debug Mode: True
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary | 🚀 Server: 0.0.0.0:8000
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary | 🔐 CORS Origins: 2 configured
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary | 🛡️ Rate Limiting: True
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary | 🤖 AI Enabled: True
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary |    📍 Ollama URL: http://localhost:11434
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary |    🧠 Default Model: llama2
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary |    📚 RAG Enabled: False
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary |    🗃️ Vector Store: False
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary | 💾 Database: sqlite
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary | 📁 Upload Folder: uploads
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary | 📄 Allowed Extensions: 8 file types
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary | 📝 Log Level: INFO
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | log_configuration_summary | 📊 Log Format: console
2025-11-30 13:35:54 | WARNING  | config.settings      | settings        | validate_environment | ⚠️ Debug mode is enabled - disable in production
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | <module>             | 💻 System Info: {'platform': 'Linux', 'platform_version': '#18~24.04.1-Ubuntu SMP Sat Jun 28 04:46:03 UTC 2025', 'python_version': '3.12.3', 'cpu_cores': 4, 'memory_total': '15.6 GB', 'disk_usage': '75.4%', 'process_id': 5273}
2025-11-30 13:35:54 | WARNING  | config.settings      | settings        | <module>             | ⚠️ Environment configuration has warnings - check logs above
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | <module>             | 🔧 Available features:
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | <module>             |    • File Upload: True
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | <module>             |    • Project Management: True
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | <module>             |    • Ticket System: True
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | <module>             |    • Real-time Chat: True
2025-11-30 13:35:54 | INFO     | config.settings      | settings        | <module>             | 🎉 Application configuration completed successfully!
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | setup_logging        | 🚀 Logging initialized - Level: INFO, Format: console
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | setup_logging        | 📁 Log file: logs/chat_system.log
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary | ⚙️ Application: Chat System v2.0.0
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary | 🌍 Environment: development
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary | 🔧 Debug Mode: True
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary | 🚀 Server: 0.0.0.0:8000
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary | 🔐 CORS Origins: 2 configured
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary | 🛡️ Rate Limiting: True
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary | 🤖 AI Enabled: True
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary |    📍 Ollama URL: http://localhost:11434
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary |    🧠 Default Model: llama2
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary |    📚 RAG Enabled: False
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary |    🗃️ Vector Store: False
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary | 💾 Database: sqlite
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary | 📁 Upload Folder: uploads
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary | 📄 Allowed Extensions: 8 file types
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary | 📝 Log Level: INFO
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | log_configuration_summary | 📊 Log Format: console
2025-11-30 13:36:03 | WARNING  | config.settings      | settings        | validate_environment | ⚠️ Debug mode is enabled - disable in production
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | <module>             | 💻 System Info: {'platform': 'Linux', 'platform_version': '#18~24.04.1-Ubuntu SMP Sat Jun 28 04:46:03 UTC 2025', 'python_version': '3.12.3', 'cpu_cores': 4, 'memory_total': '15.6 GB', 'disk_usage': '75.4%', 'process_id': 5281}
2025-11-30 13:36:03 | WARNING  | config.settings      | settings        | <module>             | ⚠️ Environment configuration has warnings - check logs above
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | <module>             | 🔧 Available features:
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | <module>             |    • File Upload: True
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | <module>             |    • Project Management: True
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | <module>             |    • Ticket System: True
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | <module>             |    • Real-time Chat: True
2025-11-30 13:36:03 | INFO     | config.settings      | settings        | <module>             | 🎉 Application configuration completed successfully!
2025-11-30 13:36:03 | ERROR    | config.settings      | settings        | error                | Database connection error
2025-11-30 13:36:03 | ERROR    | config.settings      | settings        | error                | Database initialization failed
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | setup_logging        | 🚀 Logging initialized - Level: INFO, Format: console
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | setup_logging        | 📁 Log file: logs/chat_system.log
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary | ⚙️ Application: Chat System v2.0.0
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary | 🌍 Environment: development
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary | 🔧 Debug Mode: True
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary | 🚀 Server: 0.0.0.0:8000
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary | 🔐 CORS Origins: 2 configured
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary | 🛡️ Rate Limiting: True
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary | 🤖 AI Enabled: True
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary |    📍 Ollama URL: http://localhost:11434
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary |    🧠 Default Model: llama2
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary |    📚 RAG Enabled: False
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary |    🗃️ Vector Store: False
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary | 💾 Database: sqlite
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary | 📁 Upload Folder: uploads
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary | 📄 Allowed Extensions: 8 file types
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary | 📝 Log Level: INFO
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | log_configuration_summary | 📊 Log Format: console
2025-11-30 13:36:12 | WARNING  | config.settings      | settings        | validate_environment | ⚠️ Debug mode is enabled - disable in production
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | <module>             | 💻 System Info: {'platform': 'Linux', 'platform_version': '#18~24.04.1-Ubuntu SMP Sat Jun 28 04:46:03 UTC 2025', 'python_version': '3.12.3', 'cpu_cores': 4, 'memory_total': '15.6 GB', 'disk_usage': '75.4%', 'process_id': 5285}
2025-11-30 13:36:12 | WARNING  | config.settings      | settings        | <module>             | ⚠️ Environment configuration has warnings - check logs above
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | <module>             | 🔧 Available features:
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | <module>             |    • File Upload: True
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | <module>             |    • Project Management: True
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | <module>             |    • Ticket System: True
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | <module>             |    • Real-time Chat: True
2025-11-30 13:36:12 | INFO     | config.settings      | settings        | <module>             | 🎉 Application configuration completed successfully!
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | setup_logging        | 🚀 Logging initialized - Level: INFO, Format: console
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | setup_logging        | 📁 Log file: logs/chat_system.log
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary | ⚙️ Application: Chat System v2.0.0
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary | 🌍 Environment: development
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary | 🔧 Debug Mode: True
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary | 🚀 Server: 0.0.0.0:8000
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary | 🔐 CORS Origins: 2 configured
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary | 🛡️ Rate Limiting: True
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary | 🤖 AI Enabled: True
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary |    📍 Ollama URL: http://localhost:11434
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary |    🧠 Default Model: llama2
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary |    📚 RAG Enabled: False
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary |    🗃️ Vector Store: False
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary | 💾 Database: sqlite
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary | 📁 Upload Folder: uploads
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary | 📄 Allowed Extensions: 8 file types
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary | 📝 Log Level: INFO
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | log_configuration_summary | 📊 Log Format: console
2025-11-30 13:36:50 | WARNING  | config.settings      | settings        | validate_environment | ⚠️ Debug mode is enabled - disable in production
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | <module>             | 💻 System Info: {'platform': 'Linux', 'platform_version': '#18~24.04.1-Ubuntu SMP Sat Jun 28 04:46:03 UTC 2025', 'python_version': '3.12.3', 'cpu_cores': 4, 'memory_total': '15.6 GB', 'disk_usage': '75.4%', 'process_id': 5299}
2025-11-30 13:36:50 | WARNING  | config.settings      | settings        | <module>             | ⚠️ Environment configuration has warnings - check logs above
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | <module>             | 🔧 Available features:
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | <module>             |    • File Upload: True
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | <module>             |    • Project Management: True
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | <module>             |    • Ticket System: True
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | <module>             |    • Real-time Chat: True
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | <module>             | 🎉 Application configuration completed successfully!
2025-11-30 13:36:50 | INFO     | config.settings      | settings        | info                 | Database initialized successfully
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _verify_database_setup | ✅ Messages table verified
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _verify_database_setup | ✅ Users table verified
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _verify_database_setup | ✅ Projects table verified
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _verify_database_setup | ✅ Tickets table verified
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _verify_database_setup | ✅ Files table verified
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _verify_database_setup | ✅ Message Reactions table verified
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _verify_database_setup | ✅ Chat Rooms table verified
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _verify_database_setup | ✅ Room Members table verified
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _verify_database_setup | ✅ Ai Conversations table verified
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _verify_database_setup | ✅ Ai Models table verified
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _verify_database_setup | ✅ Api Credentials table verified
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _verify_database_setup | ✅ Audit Log table verified
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _insert_default_ai_models | ✅ Default AI models inserted
2025-11-30 13:36:50 | WARNING  | config.settings      | connection      | _insert_default_admin_user | ⚠️ Default admin user created - PLEASE CHANGE PASSWORD IMMEDIATELY
2025-11-30 13:36:50 | INFO     | config.settings      | connection      | _insert_default_admin_user | 🔐 Default credentials: admin / admin123
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | setup_logging        | 🚀 Logging initialized - Level: INFO, Format: console
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | setup_logging        | 📁 Log file: logs/chat_system.log
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary | ⚙️ Application: Chat System v2.0.0
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary | 🌍 Environment: development
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary | 🔧 Debug Mode: True
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary | 🚀 Server: 0.0.0.0:8000
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary | 🔐 CORS Origins: 2 configured
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary | 🛡️ Rate Limiting: True
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary | 🤖 AI Enabled: True
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary |    📍 Ollama URL: http://localhost:11434
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary |    🧠 Default Model: llama2
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary |    📚 RAG Enabled: False
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary |    🗃️ Vector Store: False
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary | 💾 Database: sqlite
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary | 📁 Upload Folder: uploads
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary | 📄 Allowed Extensions: 8 file types
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary | 📝 Log Level: INFO
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | log_configuration_summary | 📊 Log Format: console
2025-11-30 13:36:59 | WARNING  | config.settings      | settings        | validate_environment | ⚠️ Debug mode is enabled - disable in production
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | <module>             | 💻 System Info: {'platform': 'Linux', 'platform_version': '#18~24.04.1-Ubuntu SMP Sat Jun 28 04:46:03 UTC 2025', 'python_version': '3.12.3', 'cpu_cores': 4, 'memory_total': '15.6 GB', 'disk_usage': '75.4%', 'process_id': 5306}
2025-11-30 13:36:59 | WARNING  | config.settings      | settings        | <module>             | ⚠️ Environment configuration has warnings - check logs above
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | <module>             | 🔧 Available features:
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | <module>             |    • File Upload: True
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | <module>             |    • Project Management: True
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | <module>             |    • Ticket System: True
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | <module>             |    • Real-time Chat: True
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | <module>             | 🎉 Application configuration completed successfully!
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | info                 | ConnectionManager initialized
2025-11-30 13:36:59 | INFO     | config.settings      | chat            | <module>             | 🔄 Initializing enhanced chat routes dependencies...
2025-11-30 13:36:59 | WARNING  | config.settings      | settings        | warning              | Ollama not available
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | info                 | MessageService initialized
2025-11-30 13:36:59 | INFO     | config.settings      | file_service    | __init__             | 🔄 FileService initialized
2025-11-30 13:36:59 | INFO     | config.settings      | settings        | info                 | WebSocketHandler initialized
2025-11-30 13:36:59 | INFO     | config.settings      | chat            | <module>             | ✅ Enhanced chat routes dependencies initialized successfully
2025-11-30 13:36:59 | INFO     | config.settings      | chat            | <module>             | 🚀 System Features - Projects: True, Tickets: True, Files: True, Auth: False
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | setup_logging        | 🚀 Logging initialized - Level: INFO, Format: console
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | setup_logging        | 📁 Log file: logs/chat_system.log
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary | ⚙️ Application: Chat System v2.0.0
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary | 🌍 Environment: development
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary | 🔧 Debug Mode: True
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary | 🚀 Server: 0.0.0.0:8000
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary | 🔐 CORS Origins: 2 configured
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary | 🛡️ Rate Limiting: True
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary | 🤖 AI Enabled: True
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary |    📍 Ollama URL: http://localhost:11434
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary |    🧠 Default Model: llama2
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary |    📚 RAG Enabled: False
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary |    🗃️ Vector Store: False
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary | 💾 Database: sqlite
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary | 📁 Upload Folder: uploads
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary | 📄 Allowed Extensions: 8 file types
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary | 📝 Log Level: INFO
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | log_configuration_summary | 📊 Log Format: console
2025-11-30 13:37:08 | WARNING  | config.settings      | settings        | validate_environment | ⚠️ Debug mode is enabled - disable in production
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | <module>             | 💻 System Info: {'platform': 'Linux', 'platform_version': '#18~24.04.1-Ubuntu SMP Sat Jun 28 04:46:03 UTC 2025', 'python_version': '3.12.3', 'cpu_cores': 4, 'memory_total': '15.6 GB', 'disk_usage': '75.4%', 'process_id': 5312}
2025-11-30 13:37:08 | WARNING  | config.settings      | settings        | <module>             | ⚠️ Environment configuration has warnings - check logs above
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | <module>             | 🔧 Available features:
2025-11-30 13:37:08 | INFO     | config.settings      | settings        | <module>             |    • File Upload: True
